OrderID,CustomerID,OrderDate,TotalAmount
3002,412,2025-10-25,911966
3003,422,2025-04-16,678166
3004,561,2025-08-11,873999
3005,993,2025-02-02,353531
3006,710,2025-03-09,610267
3007,720,2025-08-29,961298
3008,563,2025-12-29,408964
3009,166,2025-04-05,645342
3010,737,2025-11-15,702598
3011,196,2025-03-22,988542
3012,783,2025-09-07,673347
3013,674,2025-03-11,460189
3014,944,2025-10-21,847608
3015,881,2025-08-06,259861
3016,57,2025-09-26,622114
3017,339,2025-11-01,487107
3018,518,2025-04-23,1054381
3019,912,2025-10-08,713084
3020,423,2025-05-24,324714
3021,450,2025-04-23,917855
3022,907,2025-11-02,623917
3023,585,2025-08-28,842148
3024,461,2025-05-03,641569
3025,464,2025-08-25,644753
3026,285,2025-02-10,642455
3027,522,2025-07-18,1031522
3028,663,2025-02-25,640748
3029,509,2025-07-30,910639
3030,210,2025-11-11,580899
3031,661,2025-03-31,447639
3032,322,2025-09-20,510044
3033,196,2025-02-09,424870
3034,416,2025-07-31,485609
3035,543,2025-07-16,1082046
3036,140,2025-10-06,782684
3037,492,2025-12-04,429057
3038,365,2025-02-24,474304
3039,820,2025-09-14,646213
3040,34,2025-04-01,435296
3041,78,2025-05-02,852002
3042,58,2025-12-30,249024
3043,241,2025-04-26,645270
3044,922,2025-09-25,478714
3045,397,2025-01-03,541265
3046,239,2025-05-22,672187
3047,684,2025-08-18,277938
3048,603,2025-06-18,1041655
3049,733,2025-04-10,683516
3050,444,2025-03-05,457106
3051,247,2025-08-12,265669
3052,96,2025-09-17,798668
3053,939,2025-05-22,382933
3054,553,2025-03-18,403155
3055,316,2025-05-05,367703
3056,791,2025-10-03,1162076
3057,644,2025-07-03,659560
3058,31,2025-08-24,701554
3059,2,2025-12-07,786441
3060,813,2025-09-12,830898
3061,63,2025-06-25,519382
3062,767,2025-08-31,334863
3063,217,2025-05-13,583081
3064,160,2025-07-12,852519
3065,151,2025-11-07,1215679
3066,547,2025-11-07,911552
3067,3,2025-04-20,406272
3068,88,2025-02-11,682349
3069,932,2025-09-01,959437
3070,90,2025-05-28,618370
3071,611,2025-07-17,707001
3072,218,2025-11-30,822796
3073,446,2025-08-14,717123
3074,912,2025-11-17,402456
3075,781,2025-11-10,615981
3076,196,2025-11-01,451706
3077,527,2025-09-17,158104
3078,55,2025-08-16,246793
3079,580,2025-12-06,643701
3080,551,2025-10-18,1161111
3081,300,2025-02-15,1077527
3082,749,2025-07-22,389064
3083,510,2025-06-21,588436
3084,303,2025-11-20,687500
3085,911,2025-02-26,870097
3086,47,2025-02-22,859255
3087,365,2025-06-27,577024
3088,87,2025-08-11,493549
3089,175,2025-02-03,143017
3090,665,2025-12-14,544943
3091,143,2025-07-01,537931
3092,535,2025-03-24,779314
3093,330,2025-03-16,480294
3094,679,2025-03-20,872286
3095,220,2025-03-31,1217104
3096,892,2025-02-14,849615
3097,558,2025-09-22,957295
3098,60,2025-02-22,248663
3099,799,2025-09-02,499308
3100,231,2025-07-26,851565
3101,492,2025-08-13,536401
3102,87,2025-02-21,155910
3103,298,2025-11-26,1054156
3104,913,2025-06-30,309198
3105,178,2025-01-15,595296
3106,279,2025-08-03,694834
3107,188,2025-08-25,366745
3108,555,2025-03-24,879116
3109,570,2025-07-31,525004
3110,333,2025-04-11,260996
3111,731,2025-10-25,456473
3112,987,2025-09-07,749448
3113,734,2025-10-30,905858
3114,537,2025-12-14,927807
3115,504,2025-01-03,444049
3116,929,2025-12-18,373531
3117,525,2025-03-14,708182
3118,881,2025-05-14,458895
3119,249,2025-03-19,309764
3120,338,2025-07-09,572573
3121,325,2025-08-06,689614
3122,670,2025-07-21,858584
3123,557,2025-02-09,794055
3124,773,2025-05-08,502006
3125,526,2025-02-14,850335
3126,842,2025-10-11,737714
3127,829,2025-08-04,586819
3128,39,2025-07-10,685716
3129,831,2025-12-18,569838
3130,101,2025-02-10,915016
3131,640,2025-10-07,1035877
3132,156,2025-01-15,685254
3133,365,2025-07-26,554494
3134,293,2025-05-27,502444
3135,730,2025-10-31,623633
3136,882,2025-04-16,441661
3137,898,2025-08-01,910643
3138,405,2025-11-03,332112
3139,54,2025-10-15,300945
3140,622,2025-04-08,517882
3141,148,2025-08-05,1055717
3142,605,2025-01-25,930501
3143,593,2025-06-26,429055
3144,886,2025-10-28,933527
3145,986,2025-10-18,737532
3146,828,2025-08-12,850274
3147,846,2025-10-06,342031
3148,460,2025-06-21,730182
3149,463,2025-05-20,1598875
3150,600,2025-03-29,714952
3151,188,2025-08-20,579460
3152,849,2025-07-22,288566
3153,37,2025-07-24,712568
3154,942,2025-08-23,883352
3155,937,2025-07-01,328684
3156,913,2025-03-12,1031413
3157,507,2025-01-15,422177
3158,728,2025-05-11,1012044
3159,460,2025-04-27,507415
3160,388,2025-12-17,660681
3161,297,2025-01-05,518118
3162,311,2025-03-12,738914
3163,883,2025-09-23,326531
3164,982,2025-06-01,988559
3165,290,2025-12-19,628257
3166,839,2025-06-22,479091
3167,155,2025-02-24,449136
3168,915,2025-11-09,832535
3169,854,2025-05-18,1042398
3170,461,2025-02-11,614996
3171,794,2025-06-30,574342
3172,532,2025-07-05,441281
3173,794,2025-09-16,290175
3174,287,2025-03-27,711556
3175,265,2025-04-26,402517
3176,751,2025-08-22,486296
3177,335,2025-05-27,1046030
3178,426,2025-04-12,402687
3179,375,2025-04-01,664765
3180,974,2025-08-21,619879
3181,66,2025-06-12,596186
3182,979,2025-10-15,237080
3183,863,2025-03-26,674927
3184,10,2025-12-09,376853
3185,689,2025-05-06,1099088
3186,445,2025-05-25,363713
3187,719,2025-04-15,909186
3188,227,2025-10-09,413676
3189,880,2025-05-18,262804
3190,622,2025-10-06,839443
3191,135,2025-03-21,475760
3192,603,2025-08-10,354402
3193,78,2025-11-30,327656
3194,306,2025-09-06,195458
3195,771,2025-10-14,753331
3196,463,2025-03-25,248950
3197,105,2025-07-30,516633
3198,714,2025-02-21,1005840
3199,798,2025-05-16,543889
3200,565,2025-05-08,218530
3201,758,2025-12-04,722208
3202,745,2025-05-05,635106
3203,687,2025-08-07,638984
3204,343,2025-07-14,578617
3205,673,2025-07-07,438210
3206,259,2025-09-26,731559
3207,600,2025-09-23,344112
3208,416,2025-09-13,508974
3209,528,2025-10-11,544791
3210,890,2025-12-03,785758
3211,233,2025-06-15,466194
3212,552,2025-01-16,779290
3213,292,2025-09-26,273273
3214,610,2025-11-02,750254
3215,671,2025-11-30,547923
3216,494,2025-05-30,406299
3217,976,2025-02-19,357491
3218,399,2025-03-11,522199
3219,722,2025-09-27,633700
3220,829,2025-07-13,1059706
3221,644,2025-05-16,579269
3222,565,2025-11-22,809165
3223,173,2025-06-29,533428
3224,297,2025-07-16,1032995
3225,623,2025-05-08,673648
3226,114,2025-07-09,299093
3227,304,2025-07-18,900851
3228,388,2025-03-29,703573
3229,726,2025-11-07,147618
3230,90,2025-05-30,987154
3231,52,2025-01-01,580624
3232,269,2025-08-22,468193
3233,107,2025-09-09,589864
3234,951,2025-12-26,580748
3235,706,2025-02-15,250782
3236,328,2025-05-03,617798
3237,915,2025-09-02,760725
3238,122,2025-04-21,446296
3239,574,2025-03-02,445508
3240,116,2025-03-05,864071
3241,739,2025-08-30,452940
3242,784,2025-01-21,811156
3243,411,2025-07-16,716486
3244,195,2025-03-28,792858
3245,13,2025-01-06,620261
3246,938,2025-12-18,253210
3247,764,2025-07-23,564158
3248,356,2025-04-27,916035
3249,553,2025-11-07,904266
3250,178,2025-02-25,644324
3251,89,2025-11-16,478575
3252,683,2025-01-04,386259
3253,840,2025-05-23,520421
3254,256,2025-07-08,449791
3255,695,2025-03-21,892257
3256,552,2025-03-17,587639
3257,366,2025-08-29,428257
3258,61,2025-03-30,330922
3259,136,2025-09-08,328277
3260,890,2025-06-14,544509
3261,253,2025-06-25,926587
3262,667,2025-12-03,1071392
3263,572,2025-01-07,1250621
3264,139,2025-11-29,1246235
3265,20,2025-06-18,900675
3266,341,2025-11-17,630306
3267,99,2025-09-22,933394
3268,369,2025-08-13,547259
3269,667,2025-12-17,411426
3270,917,2025-12-29,578659
3271,224,2025-12-13,723655
3272,141,2025-12-01,703389
3273,413,2025-09-17,590031
3274,777,2025-04-21,685562
3275,240,2025-08-28,1251807
3276,575,2025-09-12,717872
3277,980,2025-04-07,349235
3278,360,2025-09-17,619114
3279,927,2025-10-08,533721
3280,970,2025-08-10,787130
3281,319,2025-04-16,411719
3282,799,2025-01-19,780658
3283,161,2025-08-03,351200
3284,635,2025-04-19,920377
3285,522,2025-11-25,313772
3286,130,2025-07-08,700262
3287,753,2025-06-20,545200
3288,221,2025-06-01,949093
3289,173,2025-02-06,423873
3290,111,2025-11-20,577701
3291,421,2025-11-15,840660
3292,901,2025-10-20,622430
3293,47,2025-11-19,893600
3294,878,2025-03-26,199756
3295,683,2025-10-21,214224
3296,404,2025-12-15,602520
3297,435,2025-08-25,430628
3298,920,2025-04-04,585196
3299,191,2025-03-04,385939
3300,264,2025-10-24,693804
3301,738,2025-07-07,394744
3302,654,2025-08-25,1169261
3303,67,2025-12-02,682703
3304,253,2025-06-22,510590
3305,524,2025-04-07,675573
3306,444,2025-08-05,590957
3307,703,2025-02-27,557783
3308,345,2025-09-08,300560
3309,437,2025-12-06,1347356
3310,971,2025-03-21,450408
3311,889,2025-05-29,556655
3312,521,2025-11-08,787278
3313,229,2025-12-28,564260
3314,771,2025-01-12,565570
3315,367,2025-03-07,114403
3316,751,2025-11-05,889481
3317,426,2025-08-24,1012531
3318,732,2025-01-02,788383
3319,387,2025-06-11,781330
3320,718,2025-11-10,419774
3321,19,2025-02-19,785336
3322,476,2025-10-07,746619
3323,762,2025-01-19,778047
3324,558,2025-01-20,546159
3325,300,2025-01-05,571257
3326,508,2025-11-12,921495
3327,357,2025-10-05,1239414
3328,603,2025-11-27,1175801
3329,976,2025-09-27,450190
3330,524,2025-08-09,297751
3331,595,2025-02-05,384720
3332,584,2025-09-27,293918
3333,506,2025-06-17,520092
3334,314,2025-04-17,369417
3335,144,2025-03-04,698048
3336,769,2025-03-13,671784
3337,308,2025-09-01,789165
3338,51,2025-07-20,860091
3339,130,2025-07-27,1061204
3340,53,2025-02-01,541716
3341,146,2025-06-13,387061
3342,713,2025-05-24,662908
3343,595,2025-10-30,797524
3344,622,2025-12-07,553588
3345,194,2025-04-25,439711
3346,82,2025-07-09,704163
3347,833,2025-03-01,576250
3348,193,2025-10-23,869361
3349,664,2025-03-10,359366
3350,673,2025-11-23,825449
3351,791,2025-06-29,892100
3352,786,2025-02-06,523668
3353,19,2025-04-09,291075
3354,971,2025-12-10,247291
3355,274,2025-12-17,771936
3356,239,2025-12-28,1274080
3357,533,2025-07-18,545025
3358,41,2025-06-07,844760
3359,976,2025-05-30,597754
3360,407,2025-10-12,469373
3361,28,2025-12-28,542083
3362,898,2025-01-21,481289
3363,495,2025-01-28,648817
3364,967,2025-07-17,1007838
3365,735,2025-05-22,364315
3366,285,2025-04-03,391837
3367,793,2025-12-28,982930
3368,606,2025-12-11,469207
3369,532,2025-04-10,1124102
3370,19,2025-08-06,762298
3371,675,2025-08-12,1129678
3372,509,2025-07-31,372561
3373,188,2025-01-19,177209
3374,413,2025-01-16,442358
3375,999,2025-04-30,475680
3376,64,2025-05-06,772739
3377,698,2025-10-11,295899
3378,373,2025-05-24,432474
3379,799,2025-07-11,830009
3380,195,2025-04-21,668747
3381,306,2025-04-26,758830
3382,952,2025-06-12,839701
3383,679,2025-06-04,772439
3384,326,2025-04-19,662550
3385,192,2025-07-21,594488
3386,605,2025-11-26,558894
3387,40,2025-11-06,629007
3388,137,2025-06-15,275867
3389,421,2025-08-02,837768
3390,201,2025-01-02,208344
3391,613,2025-11-21,1137547
3392,830,2025-02-05,647049
3393,529,2025-01-23,1199325
3394,10,2025-10-21,732857
3395,452,2025-05-01,870055
3396,745,2025-06-25,922434
3397,15,2025-07-31,518397
3398,195,2025-03-18,555267
3399,178,2025-05-08,736296
3400,238,2025-01-10,674721
3401,578,2025-10-03,369975
3402,464,2025-01-14,1302865
3403,123,2025-03-23,929625
3404,503,2025-12-04,792234
3405,393,2025-06-13,602346
3406,687,2025-04-04,723144
3407,709,2025-08-11,1035135
3408,292,2025-06-12,807556
3409,994,2025-01-30,559447
3410,636,2025-02-14,730568
3411,178,2025-01-28,520795
3412,767,2025-04-21,614679
3413,274,2025-04-03,665771
3414,427,2025-08-25,726664
3415,312,2025-01-02,720418
3416,699,2025-08-15,871861
3417,866,2025-04-18,1279273
3418,676,2025-05-15,675638
3419,435,2025-01-30,788941
3420,733,2025-10-06,683534
3421,936,2025-04-21,395270
3422,624,2025-12-13,338944
3423,965,2025-10-29,589273
3424,928,2025-02-17,153646
3425,665,2025-07-28,839145
3426,635,2025-01-03,1062485
3427,909,2025-09-07,534013
3428,141,2025-03-13,497146
3429,626,2025-11-25,294917
3430,844,2025-02-18,746742
3431,6,2025-04-24,730000
3432,346,2025-11-12,940409
3433,897,2025-01-13,598270
3434,181,2025-04-04,903740
3435,686,2025-07-02,341684
3436,620,2025-03-16,479691
3437,866,2025-08-29,622108
3438,203,2025-02-22,673047
3439,234,2025-10-29,675654
3440,507,2025-03-29,1131631
3441,902,2025-08-26,194183
3442,547,2025-01-11,916412
3443,228,2025-05-23,550679
3444,386,2025-08-28,493127
3445,6,2025-04-24,322593
3446,491,2025-08-09,1203241
3447,191,2025-04-12,289012
3448,565,2025-04-24,407983
3449,76,2025-12-23,805085
3450,617,2025-08-02,534863
3451,946,2025-04-05,812281
3452,1,2025-02-24,604769
3453,63,2025-01-22,163129
3454,602,2025-04-15,877663
3455,268,2025-07-13,639521
3456,174,2025-07-31,722790
3457,870,2025-07-11,185399
3458,92,2025-09-28,361925
3459,262,2025-05-18,1075856
3460,947,2025-10-10,611436
3461,677,2025-07-03,357413
3462,340,2025-07-26,610666
3463,545,2025-08-31,594194
3464,226,2025-02-27,596808
3465,544,2025-03-28,286923
3466,678,2025-09-05,867624
3467,335,2025-11-14,638017
3468,374,2025-04-19,602220
3469,771,2025-10-26,466671
3470,747,2025-12-11,801194
3471,207,2025-01-09,870546
3472,283,2025-07-16,920652
3473,494,2025-09-09,867410
3474,602,2025-08-26,868545
3475,625,2025-02-06,613244
3476,39,2025-06-13,1141548
3477,989,2025-07-26,283728
3478,850,2025-02-23,979749
3479,290,2025-10-29,719350
3480,973,2025-08-09,293591
3481,492,2025-10-12,914380
3482,123,2025-09-02,247560
3483,265,2025-09-13,937951
3484,494,2025-02-25,403491
3485,328,2025-09-26,433202
3486,61,2025-04-14,1577180
3487,83,2025-02-09,546955
3488,54,2025-12-16,975702
3489,65,2025-06-04,1363386
3490,158,2025-03-16,748583
3491,877,2025-07-18,248116
3492,573,2025-02-09,430420
3493,466,2025-10-13,622524
3494,819,2025-05-31,487781
3495,144,2025-05-13,478543
3496,504,2025-09-05,585223
3497,204,2025-05-30,332035
3498,918,2025-02-26,556444
3499,540,2025-11-05,662715
3500,65,2025-12-20,593423
3501,662,2025-01-02,413671
3502,327,2025-08-28,719894
3503,118,2025-06-05,439830
3504,26,2025-04-19,398887
3505,950,2025-11-11,735404
3506,349,2025-09-14,585829
3507,988,2025-02-06,874149
3508,258,2025-04-01,645678
3509,590,2025-12-04,1486123
3510,780,2025-05-25,741175
3511,799,2025-05-30,561216
3512,316,2025-05-14,785014
3513,475,2025-03-05,1286400
3514,536,2025-05-20,269031
3515,755,2025-07-24,539761
3516,596,2025-06-21,526533
3517,568,2025-12-24,394639
3518,928,2025-10-08,991377
3519,225,2025-04-08,547652
3520,898,2025-09-10,465314
3521,850,2025-08-04,720578
3522,569,2025-04-30,730423
3523,378,2025-04-22,1301327
3524,71,2025-05-23,517237
3525,256,2025-03-01,1195742
3526,886,2025-05-19,692210
3527,800,2025-09-10,254468
3528,558,2025-10-22,510266
3529,977,2025-01-16,331306
3530,735,2025-04-07,245390
3531,101,2025-04-11,456633
3532,939,2025-01-28,424230
3533,167,2025-12-14,633523
3534,425,2025-11-18,893316
3535,829,2025-01-28,585245
3536,457,2025-07-21,618771
3537,727,2025-11-30,299241
3538,233,2025-03-06,428682
3539,3,2025-02-21,255993
3540,989,2025-07-21,460937
3541,849,2025-07-29,355473
3542,887,2025-04-17,441824
3543,170,2025-01-28,153282
3544,457,2025-01-18,1051639
3545,626,2025-09-17,1002500
3546,779,2025-05-22,684629
3547,910,2025-01-03,303117
3548,861,2025-01-29,224192
3549,320,2025-01-31,720315
3550,608,2025-05-30,889474
3551,798,2025-07-05,803477
3552,62,2025-02-06,417209
3553,185,2025-02-09,757077
3554,401,2025-10-04,650019
3555,859,2025-12-02,668557
3556,230,2025-03-23,361159
3557,464,2025-08-01,692613
3558,368,2025-03-30,882837
3559,246,2025-03-10,616104
3560,668,2025-07-12,949769
3561,21,2025-05-05,577070
3562,213,2025-08-17,963002
3563,859,2025-02-13,144349
3564,734,2025-10-11,978012
3565,248,2025-04-05,248739
3566,188,2025-09-12,883671
3567,179,2025-06-11,479979
3568,746,2025-08-05,226287
3569,296,2025-12-19,1054645
3570,943,2025-12-28,746063
3571,586,2025-02-04,230160
3572,713,2025-09-20,1067612
3573,403,2025-11-20,385775
3574,154,2025-09-03,837100
3575,727,2025-02-10,837093
3576,185,2025-06-07,526809
3577,945,2025-09-26,261635
3578,229,2025-09-25,675548
3579,360,2025-07-30,686346
3580,79,2025-01-10,493784
3581,447,2025-10-07,1445084
3582,622,2025-04-10,755788
3583,845,2025-07-27,502416
3584,359,2025-12-27,1204551
3585,464,2025-01-09,577238
3586,318,2025-01-22,724773
3587,751,2025-04-13,803287
3588,95,2025-06-05,940913
3589,537,2025-09-06,643395
3590,627,2025-02-02,567780
3591,57,2025-03-09,1025380
3592,348,2025-06-19,446909
3593,339,2025-01-22,375953
3594,597,2025-10-14,681391
3595,236,2025-11-10,341207
3596,209,2025-06-13,598045
3597,774,2025-11-11,235840
3598,539,2025-07-23,698329
3599,713,2025-04-05,1046028
3600,916,2025-09-29,1181927
3601,34,2025-08-01,667797
3602,778,2025-10-16,725794
3603,509,2025-05-12,382254
3604,70,2025-12-29,517260
3605,403,2025-11-24,588041
3606,832,2025-06-04,739859
3607,893,2025-10-14,196160
3608,162,2025-08-04,840721
3609,374,2025-11-29,448088
3610,730,2025-08-15,812476
3611,431,2025-03-19,660745
3612,399,2025-05-27,335469
3613,554,2025-10-25,806758
3614,473,2025-08-17,784313
3615,620,2025-09-03,859729
3616,868,2025-05-15,715349
3617,546,2025-07-15,580573
3618,275,2025-08-27,412012
3619,272,2025-03-17,778409
3620,893,2025-08-23,428982
3621,576,2025-05-24,872151
3622,446,2025-06-01,529709
3623,840,2025-04-08,447535
3624,970,2025-03-10,313481
3625,385,2025-05-29,482989
3626,776,2025-08-23,414251
3627,507,2025-11-09,654321
3628,635,2025-06-22,1219454
3629,295,2025-03-10,560926
3630,654,2025-01-15,651133
3631,119,2025-10-11,280547
3632,591,2025-06-28,532313
3633,453,2025-02-14,401967
3634,701,2025-01-01,749042
3635,394,2025-10-01,693194
3636,125,2025-03-14,306120
3637,58,2025-05-11,1240832
3638,340,2025-04-10,444368
3639,123,2025-11-15,518892
3640,745,2025-06-22,346918
3641,566,2025-09-04,962040
3642,768,2025-07-10,982515
3643,718,2025-07-12,248471
3644,683,2025-03-01,838841
3645,916,2025-01-14,967413
3646,710,2025-08-09,1066233
3647,451,2025-01-29,436326
3648,745,2025-08-11,795777
3649,110,2025-01-23,624136
3650,907,2025-07-05,938619
3651,676,2025-05-08,1038206
3652,556,2025-10-31,1191472
3653,964,2025-08-04,534015
3654,44,2025-11-12,1024162
3655,409,2025-06-12,570843
3656,984,2025-10-06,716318
3657,103,2025-02-21,706679
3658,427,2025-01-08,696264
3659,119,2025-11-05,1087709
3660,838,2025-08-09,1039945
3661,377,2025-12-05,738693
3662,785,2025-10-23,881705
3663,50,2025-05-23,662649
3664,512,2025-03-12,540367
3665,146,2025-11-18,987611
3666,597,2025-10-05,744595
3667,558,2025-05-20,528192
3668,992,2025-05-24,1111158
3669,622,2025-11-05,327118
3670,667,2025-02-04,1022347
3671,333,2025-10-23,359694
3672,724,2025-09-21,858987
3673,559,2025-01-31,771924
3674,129,2025-07-21,471952
3675,185,2025-06-18,245390
3676,528,2025-01-10,264284
3677,111,2025-11-22,785038
3678,676,2025-02-05,976262
3679,231,2025-02-02,728153
3680,137,2025-02-03,610352
3681,564,2025-11-19,406986
3682,255,2025-08-11,691461
3683,477,2025-04-27,662840
